# ----------------------------------------
# Pages and screens: Page path
# Account: Harper
# Property: harper.fast - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20251021
# End date: 20260204
Page path,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/docs/reference/sql-guide/functions,16,9,1.7777777777777777,10.88888888888889,34,2,0
/docs/v/4.1/reference/limits,16,16,1,2.5625,68,0,0
/docs/v/4.2/developers/applications,16,17,0.9411764705882353,1.3529411764705883,62,0,0
/docs/v/4.2/technical-details/reference/architecture,16,16,1,4,67,0,0
/release-notes/v4-tucker/4.2.5,16,16,1,0.875,61,0,0
/release-notes/v4-tucker/4.3.18,16,13,1.2307692307692308,1.1538461538461537,44,0,0
/release-notes/v4-tucker/4.4.1,16,10,1.6,12.1,40,0,0
/release-notes/v4-tucker/4.4.10,16,14,1.1428571428571428,0.6428571428571429,51,0,0
/release-notes/v4-tucker/4.4.9,16,14,1.1428571428571428,1.2142857142857142,55,0,0
/release-notes/v4-tucker/4.5.14,16,8,2,0.125,28,0,0
/release-notes/v4-tucker/4.6.19,16,8,2,0.75,24,0,0
/release-notes/v4-tucker/4.6.20,16,7,2.2857142857142856,1,23,0,0
/release-notes/v4-tucker/4.6.9,16,7,2.2857142857142856,3,27,0,0
/release-notes/v4-tucker/4.7.10,16,9,1.7777777777777777,8.11111111111111,26,0,0
/technical-details/reference/resources,16,8,2,0.75,42,0,0
/docs/4.1/release-notes/2.penny/2.3.0,15,15,1,2.8666666666666667,64,0,0
/docs/4.1/support,15,14,1.0714285714285714,26.714285714285715,54,0,0
/docs/4.2/developers/security/jwt-auth,15,14,1.0714285714285714,1.0714285714285714,55,0,0
/docs/4.2/developers/sql-guide/json-search,15,15,1,2.6666666666666665,61,0,0
/docs/4.2/developers/sql-guide/sql-geospatial-functions,15,15,1,3.8666666666666667,65,0,0
/docs/4.3/administration/harperdb-studio/organizations,15,15,1,1.9333333333333333,65,0,0
/docs/4.3/developers/operations-api,15,8,1.875,4.25,31,0,0
/docs/4.3/developers/real-time,15,15,1,1.7333333333333334,53,0,0
/docs/4.3/technical-details/reference/content-types,15,18,0.8333333333333334,5.444444444444445,76,0,0
/docs/4.3/technical-details/release-notes/4.tucker/2.1.1,15,15,1,2.066666666666667,63,0,0
/docs/4.5/administration/logging/audit-logging,15,5,3,4.4,20,0,0
/docs/4.6/developers/replication/sharding,15,2,7.5,165,27,1,0
/docs/4.6/reference/components/extensions,15,3,5,45.666666666666664,28,0,0
/docs/administration/harper-studio/manage-instance-roles,15,14,1.0714285714285714,2.7142857142857144,51,0,0
/docs/developers/components/writing-extensions,15,15,1,1.8,65,0,0
/docs/developers/replication/clustering/enabling-clustering,15,15,1,3.466666666666667,63,0,0
/docs/developers/sql-guide/features-matrix,15,9,1.6666666666666667,9.333333333333334,20,0,0
/docs/reference/clustering/managing-subscriptions,15,8,1.875,7.875,28,0,0
/docs/reference/sql-guide/date-functions,15,10,1.5,6.1,29,0,0
/docs/v/4.1/getting-started,15,15,1,4.4,66,0,0
/docs/v/4.1/harperdb-studio/resources,15,14,1.0714285714285714,4.571428571428571,66,0,0
/docs/v/4.1/sql-guide/sql-geospatial-functions/geodistance,15,15,1,3.6,66,0,0
/docs/v/4.1/~gitbook/pdf,15,15,1,2.2666666666666666,58,0,0
/docs/v/4.2/developers/real-time,15,15,1,3.466666666666667,63,0,0
/release-notes/v4-tucker/4.3.16,15,12,1.25,3.4166666666666665,47,1,0
/release-notes/v4-tucker/4.3.17,15,11,1.3636363636363635,2.272727272727273,42,0,0
/release-notes/v4-tucker/4.3.36,15,13,1.1538461538461537,1.3846153846153846,50,0,0
/release-notes/v4-tucker/4.3.37,15,13,1.1538461538461537,0.6923076923076923,46,0,0
/release-notes/v4-tucker/4.3.9,15,14,1.0714285714285714,2.857142857142857,55,0,0
/release-notes/v4-tucker/4.4.19,15,12,1.25,1.8333333333333333,45,0,0
/docs/4.1/harperdb-cloud/verizon-5g-wavelength-instances,14,14,1,3.2857142857142856,61,0,0
/docs/4.1/reference/dynamic-schema,14,13,1.0769230769230769,4.538461538461538,53,0,0
/docs/4.2/developers/applications/example-projects,14,11,1.2727272727272727,7.636363636363637,42,0,0
/docs/4.3/deployments/install-harperdb/linux,14,14,1,1.0714285714285714,56,0,0
/docs/4.3/developers/clustering/enabling-clustering,14,14,1,13.785714285714286,57,0,0
/docs/4.3/developers/clustering/establishing-routes,14,14,1,0.7857142857142857,54,0,0
/docs/4.3/developers/clustering/managing-subscriptions,14,14,1,2.0714285714285716,57,0,0
/docs/4.3/developers/operations-api/nosql-operations,14,9,1.5555555555555556,2.6666666666666665,43,0,0
/docs/4.3/developers/sql-guide/sql-geospatial-functions,14,14,1,3,63,0,0
/docs/4.3/technical-details/reference/headers,14,14,1,3.2857142857142856,61,0,0
/docs/4.3/technical-details/release-notes/4.tucker/1.3.1,14,15,0.9333333333333333,4.066666666666666,64,0,0
/docs/4.6/administration/logging,14,4,3.5,13,22,1,0
/docs/developers/components/managing,14,14,1,3.2857142857142856,60,0,0
/docs/developers/sql-guide/date-functions,14,8,1.75,6.25,17,0,0
/docs/reference/clustering/things-worth-knowing,14,11,1.2727272727272727,7,41,0,0
/docs/v/4.1/harperdb-cloud/iops-impact,14,14,1,3.0714285714285716,60,0,0
/docs/v/4.2/deployments/harperdb-cloud/instance-size-hardware-specs,14,14,1,1.7142857142857142,59,0,0
/docs/v/4.2/developers/applications/debugging,14,14,1,0.9285714285714286,56,0,0
/docs/v/4.2/developers/security/users-and-roles,14,15,0.9333333333333333,1.9333333333333333,57,0,0
/release-notes/v3-monkey/3.1.2,14,13,1.0769230769230769,0.6923076923076923,52,1,0
/release-notes/v4-tucker/4.0.7,14,14,1,0.5,55,0,0
/release-notes/v4-tucker/4.2.2,14,14,1,1.4285714285714286,63,0,0
/release-notes/v4-tucker/4.3.25,14,9,1.5555555555555556,5,35,1,0
/release-notes/v4-tucker/4.3.30,14,12,1.1666666666666667,1.0833333333333333,41,0,0
/release-notes/v4-tucker/4.3.7,14,13,1.0769230769230769,1.2307692307692308,50,0,0
/release-notes/v4-tucker/4.5.18,14,7,2,3.5714285714285716,23,0,0
/release-notes/v4-tucker/4.5.4,14,9,1.5555555555555556,2.111111111111111,32,0,0
/release-notes/v4-tucker/4.6.10,14,7,2,0.5714285714285714,22,0,0
/docs/4.1/clustering/subscription-overview,13,13,1,3.6153846153846154,55,0,0
/docs/4.1/custom-functions/example-projects,13,13,1,1.2307692307692308,51,0,0
/docs/4.1/sql-guide/select,13,12,1.0833333333333333,3,46,0,0
/docs/4.2/administration/cloning,13,11,1.1818181818181819,6.909090909090909,42,0,0
/docs/4.2/deployments/harperdb-cloud/verizon-5g-wavelength-instances,13,13,1,2.8461538461538463,51,0,0
/docs/4.2/developers/applications/define-routes,13,13,1,1.5384615384615385,50,0,0
/docs/4.2/developers/applications/defining-schemas,13,13,1,0.23076923076923078,45,0,0
/docs/4.2/developers/clustering/certificate-management,13,13,1,0.6153846153846154,53,0,0
/docs/4.3/developers/components,13,12,1.0833333333333333,4,50,0,0
/docs/4.3/developers/operations-api/custom-functions,13,13,1,2.3076923076923075,56,0,0
/docs/4.3/developers/operations-api/registration,13,13,1,3.6153846153846154,51,0,0
/docs/4.4/administration,13,10,1.3,3.1,39,0,0
/docs/4.4/developers/miscellaneous/sdks,13,13,1,3.6923076923076925,55,0,0
/docs/4.4/technical-details/reference,13,7,1.8571428571428572,0.42857142857142855,35,0,0
/docs/4.4/technical-details/reference/analytics,13,7,1.8571428571428572,1.5714285714285714,36,0,0
/docs/4.4/technical-details/reference/architecture,13,7,1.8571428571428572,0.5714285714285714,36,0,0
/docs/4.5/developers/applications,13,7,1.8571428571428572,4.571428571428571,19,0,0
/docs/4.5/developers/components/built-in,13,6,2.1666666666666665,2.5,19,0,0
/docs/4.5/developers/operations-api/custom-functions,13,5,2.6,1.8,19,0,0
/docs/4.5/developers/replication/sharding,13,2,6.5,152.5,22,0,0
/docs/4.6/developers/miscellaneous/query-optimization,13,13,1,2.230769230769231,55,0,0
/docs/4.6/getting-started/installation,13,4,3.25,26,20,0,0
/docs/4.6/reference/analytics,13,5,2.6,75.8,22,0,0
/docs/4.6/technical-details/reference/resources/instance-binding,13,13,1,3.3846153846153846,56,0,0
/docs/administration/harperdb-studio/manage-applications,13,12,1.0833333333333333,3.1666666666666665,53,0,0
/docs/developers/,13,7,1.8571428571428572,0.42857142857142855,35,0,0
/docs/developers/miscellaneous/sdks,13,13,1,2.923076923076923,54,0,0
/docs/developers/sql-guide/sql-geospatial-functions,13,10,1.3,26.6,41,0,0
/docs/v/4.1/security/basic-auth,13,13,1,4.076923076923077,56,0,0
/docs/v/4.1/sql-guide/reserved-word,13,14,0.9285714285714286,3.4285714285714284,57,0,0
/release-notes/v4-tucker/4.3.22,13,11,1.1818181818181819,0.9090909090909091,42,0,0
/release-notes/v4-tucker/4.3.24,13,11,1.1818181818181819,1.5454545454545454,42,0,0
/release-notes/v4-tucker/4.4.11,13,11,1.1818181818181819,0.5454545454545454,37,0,0
/release-notes/v4-tucker/4.4.22,13,8,1.625,22.75,30,0,0
/release-notes/v4-tucker/4.5.5,13,8,1.625,0.75,27,0,0
/release-notes/v4-tucker/4.5.8,13,11,1.1818181818181819,2.6363636363636362,43,0,0
/release-notes/v4-tucker/4.6.23,13,6,2.1666666666666665,9.333333333333334,21,0,0
/docs/4.1/custom-functions/create-project,12,13,0.9230769230769231,2.230769230769231,51,0,0
/docs/4.1/harperdb-studio/instance-metrics,12,11,1.0909090909090908,3.3636363636363638,41,0,0
/docs/4.1/reference/headers,12,11,1.0909090909090908,1.3636363636363635,43,0,0
/docs/4.1/sql-guide/sql-geospatial-functions,12,12,1,0.5833333333333334,46,0,0
/docs/4.1/sql-guide/sql-geospatial-functions/geolength,12,12,1,3.75,50,0,0
/docs/4.2/developers/components/writing-extensions,12,7,1.7142857142857142,4,34,0,0
/docs/4.2/developers/operations-api/advanced-json-sql-examples,12,12,1,3.6666666666666665,58,0,0
/docs/4.3/administration/logging/transaction-logging,12,12,1,1.1666666666666667,49,0,0
/docs/4.3/deployments/upgrade-hdb-instance,12,12,1,2.3333333333333335,49,0,0
/docs/4.3/developers/operations-api/clustering,12,9,1.3333333333333333,2.6666666666666665,36,0,0
/docs/4.3/developers/operations-api/sql-operations,12,10,1.2,4.4,41,0,0
/docs/4.3/developers/security,12,11,1.0909090909090908,4.636363636363637,44,0,0
/docs/4.3/technical-details/release-notes/4.tucker/3.0.0,12,12,1,1.5,48,0,0
/docs/4.4/administration/harper-studio/manage-replication,12,12,1,3.5833333333333335,49,0,0
/docs/4.5/developers/components,12,6,2,5,18,0,0
/docs/4.5/developers/components/managing,12,5,2.4,3,19,0,0
/docs/4.5/reference,12,7,1.7142857142857142,14.857142857142858,18,0,0
/docs/4.5/reference/globals,12,6,2,5.333333333333333,21,0,0
/docs/4.5/technical-details/reference,12,6,2,0.5,31,0,0
/docs/4.5/technical-details/reference/analytics,12,6,2,1.3333333333333333,34,0,0
/docs/4.5/technical-details/reference/architecture,12,6,2,1.3333333333333333,34,0,0
/docs/4.6/administration/logging/transaction-logging,12,7,1.7142857142857142,2.7142857142857144,30,0,0
/docs/4.6/deployments/harper-cloud/alarms,12,12,1,2.5833333333333335,52,0,0
/docs/4.6/developers/operations-api/users-and-roles,12,9,1.3333333333333333,1.6666666666666667,36,0,0
/docs/4.6/technical-details,12,13,0.9230769230769231,4.769230769230769,50,0,0
/docs/developers/clustering/creating-a-cluster-user,12,6,2,7.666666666666667,15,0,0
/docs/developers/clustering/things-worth-knowing,12,11,1.0909090909090908,2.8181818181818183,48,0,0
/docs/reference/clustering/creating-a-cluster-user,12,8,1.5,10.875,27,0,0
/docs/v/4.2/deployments/upgrade-hdb-instance,12,12,1,2.3333333333333335,47,0,0
/release-notes/v4-tucker/4.2.3,12,12,1,0.16666666666666666,49,0,0
/release-notes/v4-tucker/4.3.1,12,11,1.0909090909090908,2.5454545454545454,43,0,0
/release-notes/v4-tucker/4.3.23,12,10,1.2,0.8,35,0,0
/release-notes/v4-tucker/4.3.35,12,10,1.2,1.5,36,0,0
/release-notes/v4-tucker/4.4.7,12,9,1.3333333333333333,0.4444444444444444,28,0,0
/release-notes/v4-tucker/4.5.2,12,10,1.2,1.1,32,0,0
/release-notes/v4-tucker/4.6.3,12,10,1.2,1,33,0,0
/release-notes/v4-tucker/4.7.9,12,7,1.7142857142857142,2,18,0,0
/docs/4.1/custom-functions/define-helpers,11,11,1,2.909090909090909,47,0,0
/docs/4.1/harperdb-studio,11,11,1,1.2727272727272727,42,0,0
/docs/4.1/harperdb-studio/instances,11,9,1.2222222222222223,1.3333333333333333,31,0,0
/docs/4.1/sql-guide/sql-geospatial-functions/geoconvert,11,12,0.9166666666666666,1.4166666666666667,49,0,0
/docs/4.2/administration/harperdb-studio/manage-schemas-browse-data,11,12,0.9166666666666666,1.5,44,0,0
/docs/4.2/administration/harperdb-studio/organizations,11,11,1,0.7272727272727273,46,0,0
/docs/4.2/developers/components/operations,11,12,0.9166666666666666,2.6666666666666665,45,0,0
/docs/4.2/reference/analytics,11,9,1.2222222222222223,1.6666666666666667,37,0,0
/docs/4.3/administration/harperdb-studio/instances,11,11,1,0.18181818181818182,39,0,0
/docs/4.3/developers/applications/caching,11,11,1,0.45454545454545453,41,0,0
/docs/4.3/developers/components/writing-extensions,11,11,1,1.2727272727272727,42,0,0
/docs/4.3/developers/operations-api/databases-and-tables,11,9,1.2222222222222223,13.555555555555555,36,0,0
/docs/4.5/administration/logging,11,3,3.6666666666666665,9.666666666666666,11,0,0
/docs/4.5/developers/applications/debugging,11,8,1.375,25.125,33,0,0
/docs/4.5/reference/data-types,11,5,2.2,11.8,19,0,0
/docs/4.6/deployments/harper-cli,11,6,1.8333333333333333,152.66666666666666,25,0,0
/docs/4.6/developers/operations-api/certificate-management,11,5,2.2,7.6,19,0,0
/docs/4.6/reference/blob,11,7,1.5714285714285714,2.2857142857142856,27,0,0
/docs/developers/applications/,11,9,1.2222222222222223,19.444444444444443,23,0,0
/docs/next/getting-started/quickstart,11,4,2.75,10,38,0,0
/docs/v/4.1/security/jwt-auth,11,11,1,0.8181818181818182,45,0,0
/docs/v/4.2/developers/components/writing-extensions,11,12,0.9166666666666666,3.4166666666666665,47,0,0
/docs/v/4.2/technical-details/reference/globals,11,11,1,4,47,0,0
/release-notes/v3-monkey/3.1.4,11,11,1,1.9090909090909092,50,0,0
/release-notes/v3-monkey/3.1.5,11,11,1,0.8181818181818182,47,0,0
/release-notes/v4-tucker/4.0.6,11,11,1,2.1818181818181817,44,0,0
/release-notes/v4-tucker/4.2.1,11,11,1,1.7272727272727273,48,0,0
/release-notes/v4-tucker/4.2.6,11,11,1,0.2727272727272727,45,0,0
/release-notes/v4-tucker/4.3.33,11,9,1.2222222222222223,1.1111111111111112,32,0,0
/release-notes/v4-tucker/4.3.38,11,9,1.2222222222222223,1,33,0,0
/release-notes/v4-tucker/4.3.5,11,10,1.1,1.5,39,0,0
/release-notes/v4-tucker/4.4.15,11,9,1.2222222222222223,5.111111111111111,35,0,0
/release-notes/v4-tucker/4.4.16,11,9,1.2222222222222223,0.5555555555555556,31,0,0
/release-notes/v4-tucker/4.5.10,11,8,1.375,0.5,27,0,0
/release-notes/v4-tucker/4.6.24,11,5,2.2,4.8,16,0,0
/release-notes/v4-tucker/4.6.6,11,7,1.5714285714285714,3.142857142857143,20,0,0
/docs/4.1/configuration,10,10,1,2.3,42,0,0
/docs/4.1/custom-functions/templates,10,9,1.1111111111111112,0.8888888888888888,29,0,0
/docs/4.1/harperdb-studio/manage-charts,10,10,1,3.1,38,0,0
/docs/4.1/security/basic-auth,10,9,1.1111111111111112,2.5555555555555554,39,0,0
/docs/4.2/developers/applications,10,9,1.1111111111111112,2.6666666666666665,31,0,0
/docs/4.2/developers/components/sdks,10,8,1.25,9.875,33,0,0
/docs/4.2/developers/security,10,10,1,0.9,37,0,0
/docs/4.2/developers/security/basic-auth,10,8,1.25,7.875,34,0,0
/docs/4.3/administration/harperdb-studio/manage-charts,10,11,0.9090909090909091,2.3636363636363638,43,0,0
/docs/4.3/administration/harperdb-studio/manage-replication,10,10,1,3.7,42,0,0
/docs/4.3/developers/applications/example-projects,10,8,1.25,7.5,28,0,0
/docs/4.3/developers/components/sdks,10,10,1,1,40,0,0
/docs/4.3/reference/globals,10,10,1,2.1,40,0,0
/docs/4.4/administration/harper-studio/manage-instance-roles,10,7,1.4285714285714286,6,30,0,0
/docs/4.4/developers/clustering/naming-a-node,10,5,2,2.2,27,0,0
/docs/4.4/reference/roles,10,8,1.25,27.375,29,0,0
/docs/4.5/foundations/harper-architecture,10,2,5,21.5,13,0,0
/docs/4.6/administration/harper-studio/organizations,10,9,1.1111111111111112,5.555555555555555,34,0,0
/docs/4.6/administration/logging/audit-logging,10,5,2,4.8,23,0,0
/docs/4.6/developers/applications/data-loader,10,4,2.5,3.25,10,0,0
/docs/4.6/developers/security,10,8,1.25,7.875,28,0,0
/docs/4.6/developers/security/configuration,10,3,3.3333333333333335,106.33333333333333,16,0,0
/docs/4.6/getting-started/quickstart,10,8,1.25,3.125,23,0,0
/docs/4.6/reference/components/built-in-extensions,10,4,2.5,22,15,0,0
/docs/4.6/reference/components/plugins,10,3,3.3333333333333335,34.666666666666664,17,1,0
/docs/reference/clustering/certificate-management,10,8,1.25,4.375,26,1,0
/docs/v/4.2/developers/sql-guide/sql-geospatial-functions,10,10,1,1.8,43,0,0
/release-notes/v2-penny/2.2.3,10,10,1,0.8,43,0,0
/release-notes/v3-monkey/3.1.3,10,10,1,0.6,43,0,0
/release-notes/v4-tucker/4.0.3,10,10,1,0.9,41,0,0
/release-notes/v4-tucker/4.1.2,10,10,1,0.8,40,0,0
/release-notes/v4-tucker/4.4.12,10,7,1.4285714285714286,1.8571428571428572,25,0,0
/release-notes/v4-tucker/4.4.20,10,9,1.1111111111111112,0.7777777777777778,31,0,0
/release-notes/v4-tucker/4.4.21,10,8,1.25,0.375,28,0,0
/release-notes/v4-tucker/4.4.4,10,8,1.25,1.625,28,0,0
/release-notes/v4-tucker/4.7.16,10,4,2.5,4.75,13,0,0
/release-notes/v4-tucker/4.7.7,10,5,2,2.2,12,0,0
/release-notes/v4-tucker/4.7.8,10,7,1.4285714285714286,0.42857142857142855,17,0,0
/docs/4.1/custom-functions/custom-functions-operations,9,8,1.125,3,32,0,0
/docs/4.1/harperdb-studio/manage-functions,9,9,1,1.3333333333333333,35,0,0
/docs/4.2/,9,9,1,0.5555555555555556,32,0,0
/docs/4.2/administration/harperdb-studio,9,9,1,3.888888888888889,38,0,0
/docs/4.2/administration/harperdb-studio/instances,9,9,1,0.4444444444444444,31,0,0
/docs/4.2/administration/logging/transaction-logging,9,9,1,1.8888888888888888,32,0,0
/docs/4.2/deployments/harperdb-cloud/iops-impact,9,9,1,1.6666666666666667,39,0,0
/docs/4.2/developers/applications/caching,9,9,1,0.5555555555555556,34,0,0
/docs/4.2/developers/operations-api/utilities,9,9,1,0.7777777777777778,36,0,0
/docs/4.3/developers/components/installing,9,9,1,2.5555555555555554,35,0,0
/docs/4.3/developers/security/basic-auth,9,9,1,2.2222222222222223,39,0,0
/docs/4.3/developers/security/users-and-roles,9,9,1,2.3333333333333335,34,0,0
/docs/4.3/reference/resource,9,6,1.5,60.5,22,2,0
/docs/4.5/administration/compact,9,3,3,1,17,0,0
/docs/4.5/administration/harper-studio/manage-instance-roles,9,9,1,2.6666666666666665,39,0,0
/docs/4.5/administration/logging/standard-logging,9,2,4.5,43.5,9,0,0
/docs/4.5/developers/components/reference,9,5,1.8,10,13,0,0
/docs/4.5/developers/operations-api/clustering-nats,9,3,3,10.333333333333334,11,0,0
/docs/4.5/reference/sql-guide,9,5,1.8,1.4,22,0,0
/docs/4.6/administration/logging/standard-logging,9,4,2.25,11.75,18,0,0
/docs/4.6/developers/operations-api/custom-functions,9,4,2.25,9.25,13,0,0
/docs/4.6/foundations/harper-architecture,9,2,4.5,2,12,0,0
/docs/4.6/reference/resources/migration,9,3,3,37,16,0,0
/docs/4.6/reference/resources/query-optimization,9,2,4.5,162.5,10,0,0
/docs/4.6/reference/roles,9,4,2.25,1.25,12,0,0
/docs/administration/harperdb-studio/,9,9,1,0.1111111111111111,36,0,0
/docs/deployments,9,9,1,2.5555555555555554,34,0,0
/docs/deployments/install-harper/,9,6,1.5,40.666666666666664,19,0,0
/docs/developers/sql-guide/reserved-word,9,5,1.8,7.4,13,0,0
/docs/reference/clustering/naming-a-node,9,6,1.5,7.666666666666667,21,0,0
/release-notes/v4-tucker/4.0.4,9,10,0.9,0.9,40,0,0
/release-notes/v4-tucker/4.2.4,9,9,1,1.1111111111111112,35,0,0
/release-notes/v4-tucker/4.3.14,9,9,1,2.2222222222222223,35,0,0
/release-notes/v4-tucker/4.3.4,9,7,1.2857142857142858,1,25,0,0
/release-notes/v4-tucker/4.4.23,9,8,1.125,3,27,0,0
/docs/4.1/harperdb-cloud/iops-impact,8,8,1,2,33,0,0
/docs/4.1/harperdb-studio/instance-example-code,8,7,1.1428571428571428,0.8571428571428571,25,0,0
/docs/4.1/harperdb-studio/query-instance-data,8,8,1,4.625,34,0,0
/docs/4.1/logging,8,8,1,2,30,0,0
/docs/4.1/security/users-and-roles,8,7,1.1428571428571428,2.7142857142857144,28,1,0
/docs/4.2/administration,8,8,1,1.75,27,0,0
/docs/4.2/administration/harperdb-studio/manage-clustering,8,8,1,1.625,34,0,0
/docs/4.2/deployments,8,8,1,3.875,32,0,0
/docs/4.2/deployments/harperdb-cloud,8,8,1,0,30,0,0
/docs/4.2/developers/components/drivers,8,7,1.1428571428571428,1,24,0,0
/docs/4.2/developers/operations-api/nosql-operations,8,7,1.1428571428571428,56.42857142857143,28,0,0
/docs/4.2/developers/security/configuration,8,8,1,0.25,32,0,0
/docs/4.3/administration/harperdb-studio,8,7,1.1428571428571428,3,30,0,0
/docs/4.3/deployments/harperdb-cloud,8,8,1,0.5,35,0,0
/docs/4.3/developers/sql-guide,8,8,1,1,32,0,0
/docs/4.4/administration/harper-studio/organizations,8,8,1,0.875,31,0,0
/docs/4.4/deployments/install-harper/,8,8,1,0.75,33,0,0
/docs/4.4/deployments/upgrade-hdb-instance,8,8,1,2.25,30,0,0
/docs/4.5/developers/applications/defining-roles,8,5,1.6,24.6,14,0,0
/docs/4.5/developers/applications/web-applications,8,6,1.3333333333333333,5.333333333333333,23,1,0
/docs/4.5/developers/security/certificate-management,8,3,2.6666666666666665,7.666666666666667,20,0,0
/docs/4.5/getting-started/,8,4,2,0.5,20,0,0
/docs/4.6/administration,8,6,1.3333333333333333,0.16666666666666666,15,0,0
/docs/4.6/administration/harper-studio/manage-applications,8,7,1.1428571428571428,6.714285714285714,26,0,0
/docs/4.6/deployments/install-harper,8,5,1.6,6.8,14,0,0
/docs/4.6/developers/applications/defining-roles,8,2,4,36.5,13,0,0
/docs/4.6/developers/security/jwt-auth,8,3,2.6666666666666665,208.33333333333334,17,1,0
/docs/4.6/developers/security/mtls-auth,8,8,1,2.75,36,0,0
/docs/4.6/reference/components/configuration,8,3,2.6666666666666665,8,10,0,0
/docs/developers/clustering/subscription-overview,8,6,1.3333333333333333,13.5,24,1,0
/docs/developers/sql-guide/json-search,8,4,2,3.75,9,1,0
/docs/getting-started/what-is-harper,8,6,1.3333333333333333,0.6666666666666666,28,0,0
/release-notes/v4-tucker/4.3.11,8,6,1.3333333333333333,2,22,0,0
/release-notes/v4-tucker/4.6.7,8,5,1.6,2.6,13,0,0
/release-notes/v4-tucker/4.7.17,8,4,2,0.75,13,0,0
/docs/4.1/,7,7,1,2.857142857142857,31,0,0
/docs/4.1/sql-guide/insert,7,7,1,1.5714285714285714,33,0,0
/docs/4.1/sql-guide/joins,7,7,1,1.1428571428571428,27,0,0
/docs/4.1/sql-guide/reserved-word,7,7,1,2.2857142857142856,26,0,0
/docs/4.1/sql-guide/sql-geospatial-functions/geodifference,7,7,1,2.5714285714285716,33,0,0
/docs/4.2/administration/harperdb-studio/manage-functions,7,7,1,1.7142857142857142,32,0,0
/docs/4.2/administration/harperdb-studio/manage-instance-roles,7,7,1,3.2857142857142856,29,0,0
/docs/4.2/developers/applications/debugging,7,7,1,0.7142857142857143,28,0,0
/docs/4.3/administration/harperdb-studio/manage-databases-browse-data,7,7,1,0.8571428571428571,28,0,0
/docs/4.3/developers/operations-api/advanced-json-sql-examples,7,7,1,4.285714285714286,30,0,0
/docs/4.3/developers/operations-api/token-authentication,7,5,1.4,1.2,23,1,0
/docs/4.3/reference/data-types,7,6,1.1666666666666667,2.8333333333333335,22,0,0
/docs/4.5/administration/harper-studio/instance-configuration,7,7,1,0.2857142857142857,29,0,0
/docs/4.5/administration/harper-studio/manage-replication,7,7,1,2.142857142857143,26,0,0
/docs/4.5/developers/applications/defining-schemas,7,3,2.3333333333333335,27.333333333333332,10,0,0
/docs/4.5/developers/operations-api/jobs,7,2,3.5,126,9,0,0
/docs/4.5/developers/rest,7,3,2.3333333333333335,2.6666666666666665,12,0,0
/docs/4.5/reference/analytics,7,4,1.75,2,15,0,0
/docs/4.5/reference/content-types,7,3,2.3333333333333335,1.3333333333333333,7,0,0
/docs/4.5/reference/dynamic-schema,7,4,1.75,0.25,11,0,0
/docs/4.5/reference/headers,7,4,1.75,3.5,14,0,0
/docs/4.5/reference/limits,7,3,2.3333333333333335,7,11,0,0
/docs/4.5/reference/query-optimization,7,2,3.5,5.5,7,0,0
/docs/4.5/reference/transactions,7,5,1.4,1,17,0,0
/docs/4.6/deployments/upgrade-hdb-instance,7,5,1.4,2,19,0,0
/docs/4.6/developers/applications/debugging,7,4,1.75,1.75,13,0,0
/docs/4.6/developers/operations-api/clustering-nats,7,3,2.3333333333333335,13.333333333333334,13,0,0
/docs/4.6/developers/operations-api/sql-operations,7,3,2.3333333333333335,1.3333333333333333,13,0,0
/docs/4.6/foundations/core-concepts,7,3,2.3333333333333335,5,10,0,0
/docs/4.6/reference/clustering,7,1,7,78,7,0,0
/docs/administration/harperdb-studio,7,8,0.875,5.875,32,0,0
/docs/deployments/,7,7,1,0.42857142857142855,29,0,0
/docs/getting-started/first-harper-app,7,3,2.3333333333333335,0,18,0,0
/release-notes/v4-tucker/4.3.12,7,6,1.1666666666666667,0.8333333333333334,24,0,0
/release-notes/v4-tucker/4.3.13,7,6,1.1666666666666667,0.5,22,0,0
/release-notes/v4-tucker/4.3.15,7,6,1.1666666666666667,0.3333333333333333,22,0,0
/release-notes/v4-tucker/4.3.6,7,6,1.1666666666666667,3.5,24,0,0
/release-notes/v4-tucker/4.4.2,7,6,1.1666666666666667,3.6666666666666665,21,0,0
/release-notes/v4-tucker/4.6.5,7,4,1.75,2,11,0,0
/release-notes/v4-tucker/4.7.4,7,5,1.4,2.8,17,1,0
/docs/4.1/add-ons-and-sdks,6,4,1.5,2.25,15,0,0
/docs/4.1/clustering/certificate-management,6,6,1,1.8333333333333333,25,0,0
/docs/4.1/custom-functions/using-npm-git,6,7,0.8571428571428571,1.2857142857142858,27,0,0
/docs/4.1/harperdb-studio/login-password-reset,6,6,1,0.5,19,0,0
/docs/4.1/harperdb-studio/manage-clustering,6,5,1.2,0.2,17,0,0
/docs/4.1/security/certificate-management,6,6,1,0.3333333333333333,23,0,0
/docs/4.1/sql-guide/features-matrix,6,6,1,4,22,0,0
/docs/4.2/administration/logging/audit-logging,6,6,1,1.5,26,0,0
/docs/4.2/deployments/,6,6,1,0.3333333333333333,25,0,0
/docs/4.2/developers/clustering/things-worth-knowing,6,6,1,0.5,24,0,0
/docs/4.2/developers/components/google-data-studio,6,6,1,1.5,29,0,0
/docs/4.2/developers/operations-api,6,6,1,0.8333333333333334,26,0,0
